EVENT_DATE,事件数,EVENT_TYPE,SUB_EVENT_TYPE,ADMIN1,ADMIN2,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,死亡人数
22-Oct-18,1,Strategic developments,Change to group/activity,Hebei,Xingtai,Ningjin,37.62,114.919,1,0
23-Oct-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen,22.595,114.067,2,0
23-Oct-18,1,Strategic developments,Looting/property destruction,Qinghai,Haidong,Minhe Hui and Tu Autonomous County,36.321,102.832,1,0
23-Oct-18,1,Protests,Protest with intervention,Guangdong,Foshan,Xingtan,22.79,113.152,1,0
23-Oct-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Haidian,Beijing-Haidian,39.96,116.294,1,0
23-Oct-18,1,Protests,Peaceful protest,Fujian,Quanzhou,Fengze,24.891,118.613,2,0
24-Oct-18,1,Protests,Protest with intervention,Gansu,Qingyang,Ningxian,35.502,107.928,1,0
24-Oct-18,1,Strategic developments,Looting/property destruction,Shanxi,Taiyuan,Dong'ergou,37.654,112.374,1,0
24-Oct-18,1,Protests,Peaceful protest,Sichuan,Luzhou,Longmatan,28.913,105.438,1,0
24-Oct-18,1,Strategic developments,Change to group/activity,Guangdong,Zhanjiang,Xiashan,21.192,110.398,1,0
24-Oct-18,1,Protests,Peaceful protest,Fujian,Xiamen,Siming,24.446,118.083,2,0
24-Oct-18,1,Protests,Peaceful protest,Jiangsu,Yangzhou,Gaoyou,32.782,119.459,1,0
24-Oct-18,1,Protests,Peaceful protest,Hubei,Jingzhou,Jianli,29.812,112.897,1,0
24-Oct-18,1,Protests,Peaceful protest,Heilongjiang,Daqing,Sartu,46.596,125.115,2,0
24-Oct-18,1,Protests,Peaceful protest,Shandong,Binzhou,Bincheng,37.431,118.019,2,0
24-Oct-18,1,Strategic developments,Looting/property destruction,Guizhou,Qianxinan Buyi and Miao Autonomous,Anlong,25.099,105.443,1,0
24-Oct-18,1,Protests,Peaceful protest,Jilin,Changchun,Nanguan,43.864,125.35,2,0
24-Oct-18,1,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
25-Oct-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Jing'an,Shanghai-Jing'an,31.273,121.452,1,0
25-Oct-18,1,Protests,Peaceful protest,Hunan,Xiangtan,Yuetang,27.872,112.97,2,0
25-Oct-18,1,Protests,Peaceful protest,Jiangsu,Suzhou,Gusu,31.336,120.617,2,0
25-Oct-18,1,Violence against civilians,Abduction/forced disappearance,Jiangxi,Nanchang,Xinjian,28.693,115.815,1,0
25-Oct-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Chongming,Shanghai-Chongming,31.625,121.563,2,0
25-Oct-18,1,Protests,Peaceful protest,Jilin,Changchun,Nanguan,43.864,125.35,2,0
25-Oct-18,1,Strategic developments,Looting/property destruction,Henan,Luoyang,Jianxi,34.658,112.396,1,0
25-Oct-18,1,Protests,Peaceful protest,Hebei,Shijiazhuang,Jinzhou,38.034,115.044,1,0
25-Oct-18,1,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
25-Oct-18,1,Strategic developments,Change to group/activity,Jiangxi,Shangrao,Xinzhou,28.431,117.966,2,0
25-Oct-18,1,Protests,Peaceful protest,Sichuan,Deyang,Mianzhu,31.338,104.221,1,0
25-Oct-18,1,Protests,Peaceful protest,Henan,Xuchang,Changge,34.194,113.82,1,0
26-Oct-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Beijing,Beijing,39.906,116.391,3,0
26-Oct-18,1,Strategic developments,Looting/property destruction,Liaoning,Dandong,Donggang,39.863,124.153,1,0
27-Oct-18,1,Strategic developments,Looting/property destruction,Hebei,Langfang,Matou,39.304,116.768,1,0
28-Oct-18,1,Protests,Peaceful protest,Anhui,Fuyang,Yingzhou,32.883,115.807,1,0
28-Oct-18,1,Strategic developments,Change to group/activity,Hubei,Wuhan,Jiangxia,30.375,114.32,1,0
28-Oct-18,1,Strategic developments,Change to group/activity,Guangdong,Guangzhou,Guangzhou,23.173,113.359,2,0
28-Oct-18,1,Strategic developments,Change to group/activity,Fujian,Xiamen,Siming,24.446,118.083,2,0
28-Oct-18,1,Strategic developments,Looting/property destruction,Hunan,Changsha,Furong,28.185,113.032,2,0
28-Oct-18,1,Strategic developments,Change to group/activity,Zhejiang,Jinhua,Lanxi,29.208,119.46,1,0
28-Oct-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,2,0
28-Oct-18,1,Protests,Peaceful protest,Sichuan,Yibin,Cuiping,28.765,104.62,2,0
29-Oct-18,1,Violence against civilians,Attack,Beijing,Dongcheng,Beijing-Dongcheng,39.927,116.411,1,0
29-Oct-18,1,Protests,Peaceful protest,Hebei,Baoding,Jingxiu,38.877,115.459,2,0
29-Oct-18,1,Strategic developments,Looting/property destruction,Henan,Xinxiang,Zhaochang,34.951,113.947,1,0
29-Oct-18,1,Protests,Peaceful protest,Jiangsu,Nanjing,Gulou,32.066,118.77,2,0
30-Oct-18,1,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou,23.173,113.359,2,0
30-Oct-18,2,Strategic developments,Looting/property destruction,Henan,Zhengzhou,Xinmi,34.54,113.391,1,0
30-Oct-18,1,Strategic developments,Looting/property destruction,Jiangxi,Jiujiang,Ruichang,29.676,115.681,1,0
30-Oct-18,1,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
30-Oct-18,1,Protests,Peaceful protest,Sichuan,Nanchong,Shunqing,30.797,106.092,2,0
31-Oct-18,3,Strategic developments,Change to group/activity,Heilongjiang,Harbin,Yanshou,45.452,128.331,1,0
31-Oct-18,3,Strategic developments,Looting/property destruction,Liaoning,Shenyang,Shenhe,41.796,123.459,3,0
31-Oct-18,3,Strategic developments,Change to group/activity,Henan,Nanyang,Wolong,32.99,112.529,2,0
31-Oct-18,1,Protests,Peaceful protest,Inner Mongolia,Chifeng,Songshan,42.3,118.916,2,0
31-Oct-18,1,Protests,Protest with intervention,Jiangsu,Changzhou,Xinbei,31.83,119.972,2,0
31-Oct-18,3,Strategic developments,Looting/property destruction,Hebei,Hengshui,Wuyi,37.802,115.887,1,0
31-Oct-18,3,Violence against civilians,Abduction/forced disappearance,Hubei,Xiangyang,Xiangcheng,32.01,112.134,2,0
31-Oct-18,1,Protests,Peaceful protest,Henan,Zhoukou,Xiangcheng,33.467,114.876,1,0
1-Nov-18,1,Protests,Peaceful protest,Zhejiang,Hangzhou,Jianggan,30.257,120.205,2,0
1-Nov-18,1,Protests,Peaceful protest,Zhejiang,Wenzhou,Lucheng,28.016,120.655,2,0
1-Nov-18,3,Strategic developments,Looting/property destruction,Shaanxi,Hanzhong,Xixiang,32.979,107.77,1,0
1-Nov-18,1,Protests,Protest with intervention,Guangdong,Foshan,Sanhongqi,22.901,113.202,1,0
1-Nov-18,1,Strategic developments,Looting/property destruction,Henan,Pingdingshan,Baizhuang,33.284,113.446,1,0
1-Nov-18,3,Strategic developments,Looting/property destruction,Gansu,Pingliang,Kongtong,35.542,106.675,1,0
1-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Jing'an,Shanghai-Jing'an,31.273,121.452,1,0
1-Nov-18,1,Violence against civilians,Attack,Hubei,Wuhan,Hongshan,30.5,114.344,1,0
1-Nov-18,1,Protests,Protest with intervention,Jiangsu,Nanjing,Gulou,32.066,118.77,1,0
1-Nov-18,2,Violence against civilians,Abduction/forced disappearance,Xinjiang,Hami,Yizhou,42.818,93.515,1,0
1-Nov-18,1,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
2-Nov-18,2,Strategic developments,Looting/property destruction,Hebei,Hengshui,Shenzhou,38.001,115.562,1,0
2-Nov-18,1,Protests,Peaceful protest,Yunnan,Kunming,Chenggong,24.886,102.821,2,0
2-Nov-18,1,Protests,Peaceful protest,Hebei,Tangshan,Lubei,39.624,118.201,2,0
2-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
2-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,1,0
2-Nov-18,1,Violence against civilians,Attack,Shaanxi,Xi'an,Yanta,34.214,108.945,1,0
2-Nov-18,1,Protests,Peaceful protest,Jiangxi,Pingxiang,Anyuan,27.615,113.871,2,0
2-Nov-18,1,Protests,Peaceful protest,Guizhou,Qianxinan Buyi and Miao Autonomous,Ceheng,24.984,105.812,2,0
3-Nov-18,1,Protests,Peaceful protest,Jiangxi,Pingxiang,Anyuan,27.615,113.871,2,0
3-Nov-18,1,Protests,Peaceful protest,Hunan,Shaoyang,Shaodong,27.259,111.744,2,0
3-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Jing'an,Shanghai-Jing'an,31.273,121.452,1,0
3-Nov-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Lintong,34.367,109.214,1,0
3-Nov-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen,22.595,114.067,2,0
3-Nov-18,2,Violence against civilians,Abduction/forced disappearance,Xinjiang,Tarbagatay,Wusu,44.435,84.678,1,0
3-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Fangshan,Fangshan,39.749,116.143,1,0
3-Nov-18,2,Violence against civilians,Abduction/forced disappearance,Xinjiang,Kashi,Kashi City,39.468,75.994,2,0
4-Nov-18,1,Strategic developments,Other,Sichuan,Ngawa Tibetan and Qiang Autonomous,Ngawa County,32.903,101.707,1,0
4-Nov-18,1,Protests,Peaceful protest,Shandong,Qingdao,Shinan,36.076,120.412,2,0
4-Nov-18,1,Protests,Peaceful protest,Fujian,Fuzhou,Yongtai,25.867,118.933,1,0
4-Nov-18,1,Violence against civilians,Attack,Henan,Shangqiu,Shaogang Town,34.425,115.985,1,0
4-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,1,0
4-Nov-18,1,Protests,Peaceful protest,Henan,Luoyang,Luolong,34.619,112.464,1,0
4-Nov-18,1,Protests,Peaceful protest,Shandong,Binzhou,Yangxin,37.641,117.578,1,0
4-Nov-18,1,Protests,Peaceful protest,Anhui,Fuyang,Funan,32.658,115.595,1,0
5-Nov-18,1,Protests,Protest with intervention,Heilongjiang,Harbin,Nangang,45.76,126.639,1,0
5-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Hami,Yizhou,42.818,93.515,1,0
5-Nov-18,1,Protests,Peaceful protest,Anhui,Hefei,Yaohai,31.858,117.309,1,0
5-Nov-18,1,Protests,Peaceful protest,Guizhou,Guiyang,Yunyan,26.605,106.724,1,0
5-Nov-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Yanta,34.214,108.945,2,0
5-Nov-18,1,Protests,Peaceful protest,Sichuan,Ya'an,Hanyuan,29.346,102.652,1,0
5-Nov-18,1,Protests,Protest with intervention,Shaanxi,Xi'an,Yanta,34.214,108.945,2,0
6-Nov-18,1,Protests,Peaceful protest,Jiangxi,Pingxiang,Anyuan,27.615,113.871,2,0
6-Nov-18,1,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
6-Nov-18,1,Protests,Peaceful protest,Sichuan,Suining,Chuanshan,30.526,105.568,1,0
6-Nov-18,1,Protests,Peaceful protest,Shandong,Dezhou,Linyi,37.19,116.867,1,0
6-Nov-18,1,Protests,Peaceful protest,Inner Mongolia,Hohhot,Xincheng,40.858,111.666,2,0
6-Nov-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Yanta,34.214,108.945,2,0
6-Nov-18,1,Protests,Protest with intervention,Hubei,Wuhan,Jiangxia,30.375,114.32,2,0
6-Nov-18,1,Protests,Peaceful protest,Heilongjiang,Harbin,Nangang,45.76,126.639,1,0
6-Nov-18,1,Protests,Protest with intervention,Hubei,Huanggang,Bahe,30.426,115.028,1,0
6-Nov-18,1,Protests,Peaceful protest,Fujian,Fuzhou,Changle,25.963,119.523,1,0
7-Nov-18,1,Protests,Peaceful protest,Sichuan,Bazhong,Bazhou,31.852,106.769,2,0
7-Nov-18,1,Protests,Excessive force against protesters,Guangdong,Shenzhen,Shenzhen-Futian,22.544,114.047,1,0
7-Nov-18,1,Protests,Peaceful protest,Guangdong,Foshan,Chancheng,23.021,113.128,2,0
7-Nov-18,1,Protests,Peaceful protest,Shanxi,Changzhi,Chengqu,36.203,113.123,2,0
7-Nov-18,1,Protests,Peaceful protest,Shandong,Qingdao,Jiaozhou,36.286,120.006,1,0
7-Nov-18,1,Protests,Peaceful protest,Heilongjiang,Yichun,Yichun,47.728,128.907,2,0
8-Nov-18,1,Protests,Peaceful protest,Hubei,Huanggang,Huangzhou,30.434,114.879,1,0
8-Nov-18,1,Protests,Peaceful protest,Henan,Luoyang,Luolong,34.619,112.464,2,0
8-Nov-18,1,Protests,Peaceful protest,Henan,Kaifeng,Gulou,34.789,114.348,2,0
8-Nov-18,1,Protests,Peaceful protest,Jiangsu,Taizhou,Jingjiang,31.983,120.277,1,0
8-Nov-18,1,Protests,Peaceful protest,Zhejiang,Wenzhou,Rui'an,27.779,120.655,1,0
8-Nov-18,1,Protests,Peaceful protest,Tianjin,Hexi,Tianjin-Hexi,39.082,117.226,1,0
8-Nov-18,1,Protests,Peaceful protest,Shanxi,Xinzhou,Xinfu,38.404,112.746,2,0
8-Nov-18,1,Violence against civilians,Attack,Shanghai,Jing'an,Shanghai-Jing'an,31.273,121.452,1,0
8-Nov-18,1,Protests,Peaceful protest,Anhui,Hefei,Shushan,31.851,117.26,2,0
9-Nov-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Yanta,34.214,108.945,1,0
9-Nov-18,1,Violence against civilians,Attack,Beijing,Haidian,Beijing-Haidian,39.96,116.294,1,0
9-Nov-18,1,Violence against civilians,Attack,Chongqing,Jiulongpo,Chongqing-Jiulongpo,29.503,106.509,2,0
9-Nov-18,1,Strategic developments,Looting/property destruction,Sichuan,Chengdu,Xinyi,30.72,104.281,1,0
9-Nov-18,1,Riots,Violent demonstration,Guangdong,Huizhou,Huiyang,22.789,114.457,1,0
9-Nov-18,1,Strategic developments,Looting/property destruction,Chongqing,Jiulongpo,Chongqing-Jiulongpo,29.503,106.509,1,0
9-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Zhejiang,Wenzhou,Lucheng,28.016,120.655,2,0
9-Nov-18,1,Protests,Peaceful protest,Guangdong,Huizhou,Huidong,22.985,114.72,2,0
9-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Guangdong,Shenzhen,Shenzhen,22.595,114.067,2,0
9-Nov-18,1,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
9-Nov-18,1,Strategic developments,Looting/property destruction,Henan,Shangqiu,Shaogang Town,34.425,115.985,1,0
9-Nov-18,1,Protests,Peaceful protest,Guangdong,Huizhou,Huiyang,22.789,114.457,1,0
9-Nov-18,1,Violence against civilians,Attack,Chongqing,Chongqing,Chongqing,29.432,106.912,3,0
10-Nov-18,1,Protests,Peaceful protest,Guangdong,Zhongshan,Tanzhou,22.254,113.468,2,0
10-Nov-18,1,Riots,Mob violence,Beijing,Fengtai,Beijing-Fengtai,39.857,116.28,1,0
11-Nov-18,1,Protests,Peaceful protest,Gansu,Gannan Tibetan Autonomous,Chone,34.59,103.507,1,0
11-Nov-18,1,Strategic developments,Change to group/activity,Shanxi,Linfen,Huozhou,36.569,111.755,1,0
11-Nov-18,1,Strategic developments,Looting/property destruction,Shandong,Liaocheng,Shen,36.234,115.666,1,0
12-Nov-18,1,Protests,Peaceful protest,Heilongjiang,Harbin,Xiangfang,45.708,126.663,1,0
12-Nov-18,2,Protests,Peaceful protest,Zhejiang,Ningbo,Beilun,29.899,121.845,1,0
12-Nov-18,2,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen,22.595,114.067,2,0
12-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Beijing,Beijing,39.906,116.391,2,0
12-Nov-18,1,Protests,Protest with intervention,Jiangsu,Suqian,Sucheng,33.963,118.243,2,0
12-Nov-18,2,Protests,Peaceful protest,Hunan,Hengyang,Leiyang,26.422,112.86,1,0
12-Nov-18,2,Protests,Peaceful protest,Gansu,Lanzhou,Chengguan,36.057,103.825,2,0
13-Nov-18,2,Protests,Peaceful protest,Shanxi,Shuozhou,Shuocheng,39.319,112.432,2,0
13-Nov-18,2,Protests,Protest with intervention,Fujian,Xiamen,Siming,24.446,118.083,2,0
13-Nov-18,2,Strategic developments,Looting/property destruction,Hebei,Handan,Wu'an,36.696,114.204,1,0
13-Nov-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
13-Nov-18,2,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen,22.595,114.067,2,0
13-Nov-18,1,Strategic developments,Looting/property destruction,Hubei,Huangshi,Xialu,30.174,114.961,2,0
13-Nov-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
13-Nov-18,1,Strategic developments,Looting/property destruction,Jiangxi,Xinyu,Jiangjia,27.813,115.067,1,0
13-Nov-18,2,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen,22.595,114.067,2,0
14-Nov-18,1,Strategic developments,Looting/property destruction,Jiangxi,Jiujiang,Xunyang,29.728,115.99,2,0
14-Nov-18,1,Protests,Peaceful protest,Guangdong,Dongguan,Nancheng,23.019,113.744,2,0
14-Nov-18,2,Protests,Peaceful protest,Hunan,Changsha,Furong,28.185,113.032,2,0
14-Nov-18,2,Protests,Peaceful protest,Anhui,Ma'anshan,Yushan,31.682,118.499,2,0
15-Nov-18,2,Protests,Peaceful protest,Inner Mongolia,Ordos,Kangbashi,39.643,109.825,2,0
15-Nov-18,3,Violence against civilians,Attack,Liaoning,Shenyang,Shenhe,41.796,123.459,3,0
15-Nov-18,2,Protests,Peaceful protest,Jiangxi,Nanchang,Donghu,28.685,115.899,2,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Sichuan,Nanchong,Shunqing,30.797,106.092,2,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Fujian,Putian,Xianyou,25.362,118.692,1,0
15-Nov-18,3,Strategic developments,Change to group/activity,Heilongjiang,Daqing,Lindian,47.172,124.864,1,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Henan,Luohe,Duqu,33.822,113.879,1,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Shandong,Zibo,Zhangdian,36.807,118.018,2,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Jiangxi,Jiujiang,Xiushui,29.026,114.547,1,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Heilongjiang,Jiamusi,Qianjin,46.814,130.375,2,0
15-Nov-18,3,Strategic developments,Change to group/activity,Shandong,Dezhou,Decheng,37.451,116.299,2,0
15-Nov-18,3,Violence against civilians,Abduction/forced disappearance,Beijing,Beijing,Beijing,39.906,116.391,3,0
15-Nov-18,2,Protests,Protest with intervention,Beijing,Beijing,Beijing,39.906,116.391,3,0
15-Nov-18,3,Strategic developments,Arrests,Guangdong,Foshan,Sanhongqi,22.901,113.202,1,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Hainan,Sanya,Jiyang,18.281,109.578,2,0
15-Nov-18,3,Violence against civilians,Abduction/forced disappearance,Beijing,Beijing,Beijing,39.906,116.391,3,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Hubei,Huangshi,Xialu,30.174,114.961,2,0
15-Nov-18,3,Protests,Protest with intervention,Guangdong,Foshan,Sanhongqi,22.901,113.202,1,0
15-Nov-18,3,Strategic developments,Looting/property destruction,Henan,Zhoukou,Chuanhui,33.648,114.651,2,0
15-Nov-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Hotan,Hotan City,37.112,79.923,2,0
15-Nov-18,2,Protests,Peaceful protest,Jiangsu,Wuxi,Binhu,31.528,120.283,1,0
15-Nov-18,2,Protests,Peaceful protest,Guangdong,Dongguan,Nancheng,23.019,113.744,2,0
16-Nov-18,2,Protests,Peaceful protest,Zhejiang,Lishui,Longquan,28.075,119.141,1,0
16-Nov-18,2,Strategic developments,Change to group/activity,Xinjiang,Ili Kazak Autonomous,Gongliu,43.483,82.232,1,0
16-Nov-18,2,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou,23.173,113.359,2,0
16-Nov-18,2,Protests,Peaceful protest,Heilongjiang,Harbin,Yanshou,45.452,128.331,1,0
16-Nov-18,2,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou-Panyu,22.969,113.386,1,0
16-Nov-18,1,Protests,Peaceful protest,Fujian,Xiamen,Siming,24.446,118.083,1,0
16-Nov-18,2,Protests,Peaceful protest,Shanxi,Luliang,Jiaocheng,37.552,112.156,1,0
16-Nov-18,2,Protests,Peaceful protest,Guangxi,Nanning,Qingxiu,22.786,108.494,2,0
16-Nov-18,2,Protests,Peaceful protest,Yunnan,Kunming,Chenggong,24.886,102.821,2,0
17-Nov-18,2,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
17-Nov-18,1,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
18-Nov-18,2,Protests,Peaceful protest,Shandong,Yantai,Laishan,37.513,121.441,2,0
18-Nov-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Hami,Yizhou,42.818,93.515,1,0
19-Nov-18,2,Protests,Peaceful protest,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,1,0
19-Nov-18,2,Protests,Peaceful protest,Shaanxi,Ankang,Hanbin,32.695,109.027,2,0
19-Nov-18,2,Protests,Peaceful protest,Jiangsu,Nanjing,Xuanwu,32.048,118.798,2,0
19-Nov-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
19-Nov-18,1,Protests,Protest with intervention,Shanxi,Taiyuan,Xinghualing,37.894,112.57,1,0
19-Nov-18,1,Protests,Peaceful protest,Hubei,Wuhan,Wuchang,30.554,114.317,1,0
19-Nov-18,2,Protests,Peaceful protest,Anhui,Wuhu,Jiujiang,31.37,118.391,2,0
19-Nov-18,2,Protests,Peaceful protest,Anhui,Fuyang,Yingzhou,32.883,115.807,2,0
20-Nov-18,2,Strategic developments,Headquarters or base established,Hainan,Sansha,Paracel Islands,16.505,112.25,2,0
20-Nov-18,1,Protests,Peaceful protest,Liaoning,Chaoyang,Jianping,41.398,119.643,1,0
21-Nov-18,2,Protests,Peaceful protest,Fujian,Longyan,Xinluo,25.098,117.037,2,0
21-Nov-18,2,Protests,Peaceful protest,Jilin,Changchun,Nanguan,43.864,125.35,2,0
21-Nov-18,2,Protests,Peaceful protest,Guangdong,Foshan,Chancheng,23.021,113.128,2,0
21-Nov-18,2,Protests,Peaceful protest,Chongqing,Chongqing,Chongqing,29.432,106.912,3,0
21-Nov-18,2,Protests,Peaceful protest,Anhui,Chuzhou,Langya,32.295,118.306,2,0
21-Nov-18,2,Protests,Peaceful protest,Inner Mongolia,Hohhot,Xincheng,40.858,111.666,2,0
22-Nov-18,2,Protests,Peaceful protest,Ningxia,Yinchuan,Jinfeng,38.474,106.24,2,0
22-Nov-18,2,Protests,Peaceful protest,Guizhou,Bijie,Qixingguan,27.299,105.305,2,0
22-Nov-18,2,Protests,Peaceful protest,Anhui,Huangshan,Tunxi,29.696,118.315,2,0
22-Nov-18,1,Protests,Peaceful protest,Inner Mongolia,Hohhot,Xincheng,40.858,111.666,2,0
22-Nov-18,1,Strategic developments,Looting/property destruction,Henan,Luoyang,Jianxi,34.658,112.396,1,0
23-Nov-18,2,Protests,Peaceful protest,Shanxi,Taiyuan,Xinghualing,37.894,112.57,2,0
23-Nov-18,2,Protests,Protest with intervention,Shaanxi,Xi'an,Yanta,34.214,108.945,2,0
23-Nov-18,2,Protests,Peaceful protest,Henan,Xinyang,Pingqiao,32.101,114.126,2,0
24-Nov-18,1,Violence against civilians,Attack,Jiangsu,Wuxi,Jiangyin,31.921,120.285,1,0
24-Nov-18,2,Strategic developments,Looting/property destruction,Shaanxi,Xi'an,Huyi,33.998,108.586,1,0
24-Nov-18,2,Protests,Peaceful protest,Guangdong,Foshan,Chancheng,23.021,113.128,2,0
24-Nov-18,2,Protests,Peaceful protest,Guangdong,Dongguan,Nancheng,23.019,113.744,2,0
24-Nov-18,2,Protests,Peaceful protest,Hubei,Jingzhou,Honghu,29.827,113.476,1,0
